,customer_id,location_number,location_type,latitude,longitude
26246,L9G24M2,2,,-0.0296710750961649,0.6145311857704527
26247,NOZFQR7,0,,-0.1956805673255698,0.4745040637525792
26250,1DVDCIJ,2,Home,0.0927650000001832,0.3867601590908608
26251,1DVDCIJ,3,Other,-0.1446732766355116,0.8320356675169528
26252,1DVDCIJ,4,,-0.2373695316488294,0.8588257540356197
26253,XC97JIX,0,Home,0.2840875154986472,0.5710437765175637
26254,N6AYN3W,0,,-0.630200000000013,0.7725706818181722
26255,7C4GMY3,0,,-1.3381139066951222,-0.1148786016486114
26256,QLUBEJ8,0,,0.0349860064633191,0.6311945996501062
26258,4BY2RQQ,1,,-0.6467721782143421,0.7375639988617625
26259,D0L59XQ,0,Home,1.630824885763318,0.3968853544105326
26260,MZG7VVY,0,Other,0.1165607692361976,0.5465087272756295
26261,9UGSKNY,0,,-0.520092598157649,-0.0823825845607962
26262,BSFZBIC,0,,-0.14283574233814,0.5019235550002605
26263,QEFQJTG,0,,0.0168600835214451,0.4991451715105031
26264,HSO6RAB,0,,-0.1895654189381105,0.1187318976629831
26267,EWDW8IY,2,Work,2.217138900538523,0.6896343299795569
26268,EWDW8IY,3,Home,-0.3429936222678647,0.7811245692774199
26269,EWDW8IY,4,,0.1000909855629881,0.7973993576385761
26272,8WYOTVA,1,Home,-0.3434961804999539,0.6531278570545336
26273,8WYOTVA,2,Home,-0.2276969866548146,0.6339532591997097
26277,7NGMW1A,3,,0.4991038355577216,0.5237987431386377
26278,7NGMW1A,4,Work,-0.6180893957884421,0.7875771945908908
26280,K3N13O5,1,,0.5896552952499325,0.5253252690863546
26281,K3N13O5,2,Home,0.2755930026922601,0.4926884123090851
26282,K3N13O5,3,Home,-0.0523045012241937,0.4405177323655632
26284,DF0FDNV,1,,-0.4501807692307433,0.9665229545454568
26289,GBI3U24,2,,-0.1179134600577059,0.6063415904772703
26290,01BY7WQ,0,Home,-0.2118752992884826,0.0168498646136328
26291,01BY7WQ,1,Home,0.1363680513076706,0.2118248598136394
26292,S69BFQ9,0,,-0.9798117207458692,0.0746567317825483
26293,S69BFQ9,1,,-0.2167105981786538,0.8548409092323839
26295,TOZFNDZ,1,Home,0.2159878250961071,0.1756332891454522
26296,TOZFNDZ,2,,0.2852753196850065,0.0276518518274443
26299,II9YNDS,2,Home,0.5972557703076659,0.5629750517272728
26303,FJ4MIOO,1,,-0.3876982146776508,0.6346749040387711
26304,3XY0PSX,0,Other,0.5658602628846535,0.4240187598363695
26305,YMBTS42,0,Home,0.0923028809268506,0.0041840469295289
26306,S7JZOVK,0,,-0.6244070733692492,0.7536382031711827
26309,20SFFKT,2,,0.0714153846154062,0.1867290227272772
26310,20SFFKT,3,Work,0.2300425000000034,0.2797275454545408
26311,20SFFKT,4,Work,-0.1225269230769053,0.1826213181818151
26312,20SFFKT,5,Home,-1.0606857044570963,0.094957772303724
26313,7P0J6TD,0,Home,0.1079736591887562,0.004715916785323
26316,JHFSJJN,2,,0.6776223900567673,0.4214181207718671
26320,7GXZ5I9,1,,-0.1296222256345677,0.0005183558636545
26326,BXXYFJK,1,Home,-0.7990457353623523,0.1381459093906792
26327,Z6IQZUE,0,Home,1.992389631451864,0.7622494656931271
26328,KQYHGEZ,0,,0.1541529966538475,0.6116035785954564
26329,Y6FEW0U,0,,0.0200767489779025,0.0004405593786187
26330,QBVGME7,0,,-1.2145111193142466,-0.1240240199999421
26333,VNJL7TB,2,Home,-1.031874508263782,-0.0897671817378446
26337,S8LTID8,3,Work,-0.1958065342480696,0.8587071234167559
26338,JXGFOTW,0,,-0.1111830967692065,-0.0599349328113747
26339,JXGFOTW,1,,0.69765525806149,0.5263852895293647
26342,KK9Y48B,2,Home,0.8568296304999827,0.4410297905727286
26343,9LAD95A,0,,-0.4279861394186464,0.6387924138795078
26345,Q3W679S,1,,-0.6666078846153718,0.1748522499999964
26346,Q3W679S,2,Home,0.4364712327307891,-0.0110839452704555
26352,86WTS6Z,0,,12.702723544445233,-1.4870738739317229
26354,7HUS611,1,,0.6640519839423162,0.4732265943659017
26355,7HUS611,2,Home,0.0383582284563172,0.5386765183736353
26356,4C8BC46,0,,-0.725916826227474,0.2298980314623199
26357,VA9KXWI,0,Home,-1.8398331125484932,-0.1298441087657962
26358,VQ3GHK3,0,,13.32408361564746,-1.3743921396407324
26359,VQ3GHK3,1,,13.134556497387056,-1.4574084381442804
26362,W912FH7,2,,-0.1380145662115086,-0.0015473082931937
26363,W912FH7,3,Other,-0.0302695623461458,0.0216582782749891
26365,YJK14JS,1,Home,-1.7976940409808344,-0.1541200569749962
26366,YJK14JS,2,Home,-0.412237408653895,0.1683760081886288
26367,20DCBBP,0,Other,-0.2453810574615007,0.1625231385158968
26368,HNFHCLG,0,,-1.082810683697114,-0.1439699015834161
26370,MCXB4LX,0,,-0.0605924685384865,0.1411427036022682
26371,M3IBS99,0,Other,-0.0526708396432809,0.114246817474996
26372,M3IBS99,1,Home,1.9899979186678023,0.6399995067562647
26375,9WY5QH2,2,,-0.2510227172500671,0.6513010501613664
26376,9WY5QH2,3,,0.1879173076923421,0.4264613636363689
26377,9WY5QH2,4,,0.0377927303118008,0.6332504519007417
26379,4BY6A0D,1,,0.080968974903848,-0.0007473078340874
26380,4BY6A0D,2,Home,-0.1128010176538578,-0.0036086464250088
26381,GZ9IOT5,0,,12.688091957567211,-1.4711124443195036
26382,V0K4QNY,0,Home,0.6281035528076886,0.4080446995181822
26383,V0K4QNY,1,Home,-0.3723331236734742,0.6583311443867503
26385,EZ2W98J,1,Work,-1.2259239963069786,0.1063215096763936
26387,O73CN9S,1,Work,1.3858569044422897,0.7396237104636365
26388,O73CN9S,2,Home,0.1641989905768739,0.3757439086386249
26389,NOEU08V,0,,-0.6501673076923431,0.0922965909090906
26391,OV2034N,1,Home,3.4998322158846467,0.7823787031750008
26392,J85SA6Q,0,Home,12.235130848455068,-1.436598277480761
26393,J85SA6Q,1,,-0.1140666669618821,-0.0079947086613075
26395,PW5C68G,1,,0.7757728837307349,0.5180817384068116
26396,PW5C68G,2,,0.0476861782863729,0.5345243256436429
26397,OZSBJW4,0,,-0.0910356315205843,-0.0075788111849303
26398,QV6RDLD,0,Other,-0.0781019230769245,0.443087045454539
26399,RTFU1CE,0,,2.0059492387468354,0.7023219059813942
26400,RTFU1CE,1,,19.98676928715462,3.020492071346548
26402,9MJCBNR,1,Other,-0.953085198282196,0.742537515407275
26403,OHGE33P,0,,0.2819076923077048,0.2999390909091026
26405,EUES7YH,0,,0.1769569673830869,0.5887882655317125
26408,8IAP77K,2,,0.1589935569615768,0.4605329563386454
26409,8IAP77K,3,Other,-0.5161113170769741,0.673309091140892
26410,8IAP77K,4,Home,0.0861456862307343,0.537522259761357
26411,Y8GLTKP,0,,-0.6874077207389214,0.7954007222752333
26413,79BMCVL,1,Home,0.7684719572884524,0.5069900549090689
26414,6670L17,0,,-0.8116055029038375,0.1036114636363555
26415,6670L17,1,,-0.2084166332094755,0.0573513920605867
26416,J2B6GM8,0,,-1.128259009748274,0.052695454521609
26418,NDA5903,0,,1.6468895242909245,0.723515167155065
26421,1AWGI06,1,Home,0.0682591799286729,-0.008667696606033
26425,1DJQS51,2,,0.6957808794038035,0.4002355255704632
26426,1DJQS51,3,,-0.1740571361346614,0.8606804638068232
26427,1DJQS51,4,Home,2.8923417507115614,0.6540764333181801
26428,COBRRQ8,0,Other,-0.1161942988665915,0.1185657835819471
26430,M20KNTB,1,Work,0.9252875151876956,0.5013863512060847
26431,UJ9XCXC,0,Home,-1.254127208786389,-0.1367520425753687
26435,BEHMP6V,2,,0.0961146383268939,0.0049822671068062
26436,PZHWJ7P,0,Home,-0.4750448076923155,0.0809719999999947
26437,KGD27BS,0,Home,0.0671364764606339,0.6103754761544133
26438,REE7ZV0,0,,-0.1365786621352519,0.0918770418925846
26439,REE7ZV0,1,,0.0285571433918174,0.8236347145654781
26440,HNQUBRN,0,,0.511689273021053,0.4382995759899111
26442,LO0Z5SH,1,Home,0.7383757366538211,0.4261396882159108
26443,LO0Z5SH,2,Home,0.7259051362221343,0.4010014353311922
26444,4NF57VO,0,Other,-0.7030823266923583,0.0719536940386273
26445,4NF57VO,1,Other,-1.0577065346537995,-0.0494917457727342
26448,4PQIZOU,2,Home,-0.6757966701923148,0.7214990860840882
26450,AUD81Y7,1,,-0.2585547431153667,0.6593010425659108
26451,AUD81Y7,2,,-0.2473667923653941,0.8465509357386298
26455,I3EAKGI,3,,1.1108145814038382,0.4013063751181813
26456,I3EAKGI,4,Home,-0.9814753887691792,0.1091009976318094
26458,OSFPA9M,1,Home,0.5240734770000128,0.5493700094431759
26459,RJ6NC2L,0,Work,0.448350381633219,0.0096632317748883
26460,IQ208J2,0,Other,0.0577944211813252,0.8018646260554143
26461,8TBHXLK,0,Home,-0.347567823053258,0.057599629868157
26463,E5QPEIZ,0,Home,-0.4889951756539146,0.6982100362954411
26464,E5QPEIZ,1,,-1.5193936988460963,0.0323060940613539
26466,ZDIPKDY,1,Home,3.108824000442304,0.60857787036137
26467,351XE71,0,Home,-1.3226055716086405,-0.1038685908371796
26470,4XY4DZE,0,Home,0.9959364372603688,0.486901660534451
26471,LJNDVMC,0,Home,0.0485823967416505,-0.0007650858976663
26472,D19SO3Q,0,Home,0.057410339952555,-0.0065120235085687
26474,ARMTHS7,1,,-0.5664333798654669,0.7475683346158949
26475,L78Z34G,0,,-0.5541086998743655,0.6728183688087893
26477,QNDFECH,1,Home,0.0135368304582811,0.5196909037503318
26478,EZHVFWU,0,Other,-0.957472610233958,0.1584285197621819
26479,EZHVFWU,1,,0.7189498185608302,0.0419750003651941
26481,84LHOYL,1,,-1.0195875313846292,-0.0996599135000058
26482,Y31IC38,0,,0.2733154070192414,0.3037442530136224
26483,5T9EESY,0,Work,-0.4858642346427773,0.0833450264551226
26484,5AZGYZ3,0,,0.5740672540769335,0.56326037395001
26485,76MTYLA,0,Home,-0.0008769230769226,-0.0117086363636206
26487,C5JX00T,1,Home,-0.1133418543521558,0.1780215396469431
26488,N5PODR6,0,Work,0.919119051692284,0.4184507860227193
26489,N5PODR6,1,Work,-0.1756164554231217,0.4856801295386464
26490,S8YQR3J,0,Home,-0.4705219722239133,0.675576776943407
26491,BFEA5F4,0,,-0.1589363846954076,0.5375273738502588
26493,YIG1WJL,1,Work,-0.0746840378846875,0.4072393077727252
26494,74HSFHL,0,,2.1712841151292945,0.7389462508938529
26497,G312TWB,2,,0.1856701521346407,0.573245166295441
26499,1E8MSJV,1,Other,0.4445288720644621,0.9149151640859524
26502,42C98DL,1,,-0.1225551688846493,-0.0022784185886496
26504,2D2DDJM,0,Other,-0.221798493513714,0.2715722587054693
26505,2D2DDJM,1,,-0.3017568300527033,0.3010032400488668
26506,2D2DDJM,2,,-1.0533736690865407,-0.0643349635330155
26508,63B0CNE,0,Home,-0.2824177007414805,0.2777800910209954
26509,G7EGBF7,0,,-0.0725062130159366,0.4256855737079418
26511,R8ENB3B,1,Home,-0.7593271955045306,0.1564222682606059
26514,P4LBY5R,2,,0.4368076923077066,-0.0109009090909172
26515,P4LBY5R,3,,-0.7375006342307483,0.0567896332250005
26517,QY5I838,1,Home,0.13564125998072,0.5969517777340884
26518,QY5I838,2,,1.2580439149752372,0.3995073661208134
26520,GNRGEX3,1,Work,-0.3583400055982722,0.113228035367286
26521,SRQQNNL,0,,-0.072955269410399,0.5664809732274566
26522,SRQQNNL,1,,-0.601545548633526,0.7553801150484519
26524,E5NL19D,1,,-0.3313523739423482,0.6937701478954466
26525,DZH0DR9,0,Home,-0.5569974699994916,0.2519668205218017
26526,17T0IF9,0,Home,0.0638057692307502,-0.0051895454545526
26528,QNBTVMW,1,,0.1472639727499672,0.5786481464409248
26530,QNBTVMW,3,,-0.2477318039580377,0.5417679383510008
26532,P3Y1CCH,0,,-0.0590815492957069,0.5226639900379089
26535,60KFZ39,2,Home,0.2030635022692439,0.2802331345795473
26536,60KFZ39,3,Other,1.832666482096197,0.7879657343977321
26538,QBH85D3,1,Other,-0.7196442307692491,0.2133445454545464
26542,59Z0F26,3,,-0.0925186470768914,-0.0385350304090988
26543,59Z0F26,4,,-1.3279126414625766,0.081228178967537
26544,UI24E72,0,Home,1.4773646781923238,0.7245396223409116
26545,A3GCPR4,0,,-1.1781344631480477,-0.0509035350709687
26546,K0LA12L,0,,-1.369936730769258,-0.1238536818181924
26547,YSOZEQR,0,Other,-0.8328726509704437,-0.1467976553572606
26548,RVR9ZH3,0,,0.8010714930345247,0.4189945290034612
26552,0HGGXJE,2,,-0.8885873612729762,0.0863716554912619
26553,XC3LUCQ,0,,0.4678669680700172,0.2450075549158318
26556,WQZPFMH,1,,-0.5074359311922944,0.6991557026477293
26557,WQZPFMH,2,,-1.0122178846154133,-0.1478678636363647
26558,OVR1UU3,0,,1.9558624325707556,0.3358087119731176
26561,QWJUGK4,2,Other,-0.1438263131404812,0.8409380133682646
26563,0Z1ZNL0,1,,-0.1068605277885052,-0.0015681520750053
26564,0Z1ZNL0,2,,1.479019235788486,0.0492583213590855
26566,8MB8MAQ,1,Home,0.8426491167692064,0.4369915200068022
26569,H5VGYP3,1,,-0.0974022873653658,-0.0082915577454656
26570,J93WKM8,0,,0.432878442140558,-0.0108238426223004
26572,ST3A9RA,1,Home,0.2291241130661857,0.5857936401258645
26573,8UQPT48,0,Other,-0.4657071882907915,0.6596404930407346
26575,2CK40W2,1,Home,-0.3295139536922636,0.6922837410068026
26577,2D7WW51,1,,-0.1345277089999961,0.8589338524931746
26578,2D7WW51,2,,-0.0188563068077404,0.4131674876431796
26579,2D7WW51,3,Other,-0.7868236473653646,0.231655434931792
26580,YEYOK3U,0,,0.181914809020558,0.6008848757906385
26583,Y24DXTK,2,Home,-0.7251429952307914,0.7215240841568232
26584,Y24DXTK,3,Home,-0.1142826893181929,0.6067360500563558
26586,KFWAPIY,1,,-0.4748463485871659,0.8267001386920545
26587,D4SQ4BA,0,Home,-0.0160840045769517,-0.0886219089681979
26588,Y76KS2Z,0,Other,-1.4623602110792382,-0.1100567213513517
26590,M3H5Z87,1,Other,-0.0099100192307343,0.8729123431818354
26591,LUKMKWZ,0,Home,-0.7381272739577284,0.7944183837955174
26592,LUKMKWZ,1,,0.1802365873998099,0.5760104351422994
26595,X57EKDZ,1,,1.877760552365452,0.6523212656295451
26596,RWV3E5F,0,,-1.126807659807669,-0.1049358975909283
26599,ZPTOON2,1,,0.6017842702623839,0.5496664717380829
26600,781Y3JH,0,Home,0.4735649148630426,0.4008398630676641
26601,7K6FF0M,0,Home,-0.0234699555644507,0.4693027118390404
26604,UK2H032,2,,-0.3465994206346268,0.8399808695636464
26605,UK2H032,3,Home,-0.0695530189285088,0.8573908257005651
26606,6SX2B1Q,0,,20.21438863346168,2.9860453382134717
26607,393NDTK,0,Home,-0.0494782926538419,0.517605100768169
26609,5S5U2MJ,1,Home,-0.1251312106730104,0.1206802637022528
26610,5S5U2MJ,2,,14.108950295595308,-1.4753567352891246
26612,LOOS96T,1,,0.0988960564038119,0.511902281227288
26613,LOOS96T,2,Home,-0.0881463274512873,0.1579934941096708
26614,LOOS96T,3,,0.1971429484523956,0.2799783789298727
26616,NBEF5HL,1,Other,-0.7121296033601637,0.2182372801683138
26617,RHQM6CL,0,Home,-15.774254489877624,-3.3132474998181887
26618,CGXWJO6,0,,0.5783195448606976,0.479313752190648
26620,Y2KAJHW,1,Home,-1.728744842217339,0.0332815139421235
26621,S3H2N4E,0,,12.659891943465638,-1.4850408814170422
26622,S3H2N4E,1,,13.409377326022655,-1.3963321521878354
26623,KJ0IZUE,0,,-0.2939404013302416,0.7302664091641252
26624,KJ0IZUE,1,,0.2414510337620713,0.55312402952801
26627,ORSKGOL,2,Home,0.0523942307692187,-0.0045013636363707
26628,7OJ2C2F,0,Home,1.8188768192882616,0.6590674756602802
26631,AYPABCR,1,,-1.1805099905525087,-0.1956715917423463
26632,LQL6AUO,0,,-0.0106124781531492,0.0059579624371056
26634,28LQAEX,0,,-1.8287916912538251,-0.0045399902896325
26635,B96V157,0,,0.7347840694214071,0.5333031145009116
26637,BVMQHDU,1,,0.5541057329810362,0.5506224124269203
26639,E5BCNDB,1,Home,-0.3764459268509523,0.1637648154388744
26640,E5BCNDB,2,,-0.1962359520484648,0.1137934327125516
26643,KSAFTCI,2,Other,-0.1841664676363568,0.1673320837802814
26645,43W0WYN,0,Home,-0.5762033500384488,0.1454730397931806
26646,Y0V5BTU,0,,13.226118083170824,-1.35591537708587
26647,ISYHJ6B,0,,-0.4637996906217085,0.0765429046484753
26650,0NH5KNN,2,,0.0236578514231176,0.4437058148249878
26651,0NH5KNN,3,,1.0299772583845976,0.4165443175000006
26652,ULBN5TC,0,,-0.9020692307692536,-0.2822872727272869
26653,ULBN5TC,1,,-0.1213400553988528,-0.0017698742154757
26654,E0HLIOZ,0,,1.6382866227529065,0.7683850188146939
26656,NOBVZCR,0,Work,-0.3208912852884262,0.8438469413249916
26661,LLXSRZN,3,,-0.430222243480766,0.1333229674681753
26662,LLXSRZN,4,,0.1630880628156036,-0.0309932766990429
26663,LLXSRZN,5,Other,0.0539789680822872,0.4262785644879123
26664,P6QFE8D,0,,-0.1626408646074982,0.1543001227757955
26665,DJPTG4S,0,Work,-0.6485641145940668,0.0920348826739348
26668,QU3Q25V,0,Work,-0.007504456776749,0.601958521387793
26676,O45M97I,1,,0.0083765976154081,-0.0001369945090862
26677,100VN0W,0,Home,2.80903428547567,0.6577850444750509
26678,UPKNYSG,0,Home,-0.2145269260740451,0.1290783420607194
26679,HHDDVX4,0,Home,1.0323784175961626,0.3976303232613746
26680,HHDDVX4,1,,0.1694286305233328,0.5469564727761518
26682,XI3B7G0,0,Other,-0.3994153846154122,0.0159084090908964
26684,23GN5V5,1,,0.2812153077692153,0.5420844716863658
26685,M8CBY7B,0,,0.7398139324644014,0.4222771870818988
26689,B81BI9G,3,Work,0.0036454536922811,0.4834940359000091
26690,B81BI9G,4,,-1.441360601424091,-0.0997599343007305
26691,47KL5C4,0,Home,-0.5708505240663021,0.1508193469860306
26693,JB5LSBM,1,Home,0.1653512831985359,0.5919345271858132
26694,JB5LSBM,2,Work,-0.7788634615383577,0.7859455454545069
26696,IAVE0AF,1,,0.4246856865961523,-0.0058102326772704
26697,BH6P15I,0,Other,13.01742349992865,-1.3423245020888177
26699,UILUWS4,0,,0.0538945221887956,-0.0034914904020088
26701,8LYKTU7,0,Home,-0.8737023720190182,0.0562242357568271
26702,CT25827,0,Other,0.2152076474099599,0.0427476594394028
26704,OKLZX3I,1,Work,-0.1684370240177761,0.6279988085681736
26706,RV5I699,1,Home,-0.0952064553480905,0.6195822007623002
26707,UQ4FFBN,0,Work,0.0086088637112006,-0.0856684310869941
26709,IOI366R,1,,0.0986946107500128,0.0060109627772707
26710,WW1F9BE,0,,-0.2031368924469396,0.5831701044331888
26711,W4HN19N,0,,-0.7710098846154145,0.1288350681818112
26712,WFFH2AC,0,Work,-1.3905945038747745,0.0693493248433024
26713,8VSF19U,0,,-1.341852192508334,0.1101000613786763
26714,M3HUECW,0,Home,-0.4510134615384649,0.1658715909090743
26715,M3HUECW,1,Home,0.0112501108787774,0.5976273634216833
26716,YGEIUIC,0,Work,-0.1659132692307419,0.7579120681818136
26717,LI7DIZT,0,Home,0.0003660631470426,0.5519696128639298
26719,Y1T3FWK,1,,-0.6514279070384829,0.7119026444545415
26720,Y1T3FWK,2,,-0.1668174812884491,0.7922267626613765
26721,Y1T3FWK,3,,-0.44969287918122,0.7381547038848238
26724,DYH66HC,2,Home,0.8574988166731239,0.4193568498795507
26725,DYH66HC,3,Home,-0.1227016763077315,0.6056500973545488
26726,DYH66HC,4,,-0.2724879316254633,0.8460006801919508
26729,HVOLO4G,0,Home,-1.8610250034231,-0.0277924961136575
26730,WZSZ6A5,0,Other,-0.0954415384615448,0.1574883409090922
26731,XGJCRBC,0,Home,-0.7318683294999702,0.1238214080659076
26732,KR3DF2G,0,Other,-1.3254407697224608,-0.107193539304069
26734,48468W7,1,,-0.352491383230802,0.0508067627363543
26735,48468W7,2,,0.036603456665264,0.1004387093075018
26736,48468W7,3,,-0.6692018141720594,0.0834576198468963
26737,X0QJUNY,0,,-0.9878784307500476,0.7619794457340884
26738,2B9680E,0,,-0.0822022681822902,0.148028173229908
26739,5F9DH4J,0,Home,0.2166999766538659,0.8975541746431999
26741,WASR1QY,1,,-0.0989613031346335,-0.0028762351431959
26743,QCKFT4W,1,,-0.6166075130961257,0.7370594261568192
26745,EDRXF0N,1,Home,-0.1922867213577558,0.5348484949959984
26746,EDRXF0N,2,Work,-0.2374249362152342,0.6305224905091417
26747,EDRXF0N,3,Home,-0.1323340463553682,0.57167607552858
26748,EDRXF0N,4,Other,-0.3447508759138446,0.3319550599085101
26749,PNXKGG5,0,,-0.0149058913881353,-0.008129407562278
26750,ZDORV4X,0,Home,-0.1549894411150972,-0.033172571523627
26751,V97NUJU,0,,-0.0853456491829105,0.5531788928942236
26753,2532Y1A,1,,0.2494817624038814,0.4894421393090805
26755,MLY7UJE,1,,0.433685640057681,-0.0115977433113686
26756,MLY7UJE,2,,1.2875961711153605,0.0466669699431808
26757,MLY7UJE,3,,0.1029188688572208,-0.0551398580386384
26758,MLY7UJE,4,,-0.2051020098808453,0.1750850759404387
26760,5NHAOL8,1,,0.4617725685191896,0.5244558686272712
26761,5NHAOL8,2,Home,0.2010844337322278,0.5902238569476541
26763,B7KFQZZ,0,,-1.0641499671923016,-0.136362766454552
26764,B7KFQZZ,1,Other,-0.8448570964038211,-0.1490407417363804
26765,QXKL7VI,0,Other,-0.7729310431488006,0.1335907260125463
26766,47WXWZV,0,,0.5659082381225897,0.5687486590309567
26767,7YCUYYP,0,Work,1.2374533759038555,0.407287296245444
26768,SJ9UYQH,0,,-0.1095058284175118,0.8600152222947808
26770,9FGP045,1,Home,-0.1226835229038232,0.8718634034318107
26773,EFVPAI5,2,,-0.306837559653911,0.8377916514522882
26774,EFVPAI5,3,,-0.5061538751538684,0.6636213878159163
26775,PP9MF3H,0,Home,-0.8001503318455567,0.0402468043294783
26776,PP9MF3H,1,,-0.9453326221702496,-0.2812776673923892
26778,K5OBZMZ,1,Home,-1.2638458764231346,0.0804169225681862
26779,IY4FMQT,0,Home,-0.1339407244038874,0.0024937727045552
26780,IY4FMQT,1,Home,-0.0034602826361516,-0.0175360519300228
26781,IY4FMQT,2,Home,0.336729642339331,0.4743158519268021
26784,FOSFLZN,2,,-0.5171187025192521,0.7451358486499974
26785,FOSFLZN,3,,1.7298615577499656,0.726758771627271
26786,OFLCQO2,0,Home,-1.0016873418654102,0.1007026145613538
26789,QE0M3RG,2,Home,1.1668365384615196,0.4138740909090823
26796,AF20MV6,3,Other,0.2385136538461543,0.5477313409090905
26797,J2MTPWT,0,Home,-0.4479012693967247,0.7453675507144494
26798,VYBQK4O,0,,0.0737722521020852,-0.0086273110725702
26799,FPY030Y,0,,-0.536107399170764,0.1215105338202839
26800,J6AOKCT,0,Home,0.0612716335323376,-0.0050326107530842
26801,RUUW2O1,0,Other,19.78442011785689,3.2296432561495214
26802,642VFMS,0,,19.223113244188,3.008902788162243
26804,WR0HRMX,1,Home,-0.3206449557434935,0.9440239898182976
26805,B9ZP46X,0,Other,-0.1711312587193716,0.4636700729077497
26806,UWA0JCF,0,Home,2.375643125500086,0.7063831502227271
26809,G1CXT4B,1,,-1.3232379576153803,0.0623683752568224
26811,G1CXT4B,3,Work,-0.9832435128077452,0.0789758226772593
26812,G1CXT4B,4,Work,-1.4072809046157886,-0.0020814327430265
26813,G1CXT4B,5,,-0.1655437275732282,0.7910541147756407
26814,G1CXT4B,6,Other,-2.0290781767912174,-0.0334392150976275
26815,G1CXT4B,7,Home,-0.9485221793809392,0.1799396025863531
26816,V5IFWIP,0,Work,-0.0547982059231348,0.5256832862022838
26817,92N4IV2,0,Home,-0.1688850487692282,0.4924453720181783
26818,92N4IV2,1,Home,0.3295628127774516,0.4218211873282248
26819,WLETJOQ,0,Home,0.2545580557276924,0.5554260049353936
26822,FAX9WFV,2,,0.1039668190192188,0.2761153389204598
26825,EA22L6Z,0,,13.427803846154127,-1.396819545454575
26826,IONLQMI,0,Home,-0.765496027767728,0.2321110255185919
26827,K270C6Q,0,,-0.7732790860576868,0.7844081567295426
26828,K270C6Q,1,,-0.4289140216957791,0.7403191985163692
26830,QC8SSOC,0,Home,-1.1636366706566736,0.1425281207669672
26832,WHD5ZK9,1,,-0.6667537230384192,0.2356877337795359
26834,28B3QGG,1,,-0.326907692211513,0.1473104249454568
26835,28B3QGG,2,,-0.0795965678048402,0.5441546311432655
26836,N3KH6QW,0,,0.9984013825769472,0.4875463050863802
26838,DEE4C4G,1,Other,0.0568017190384782,0.4596018019045536
26839,OGK8YVB,0,,0.3531051842008527,0.543407879769801
26841,LY2MWIE,1,,-0.1325592307690481,0.1050416136363167
26842,XHU0FSV,0,Home,1.0752296709954152,0.5176746750419616
26844,AFUCH3F,0,,-0.5388377434691765,0.1921367956833538
26845,LRL2FH8,0,Home,13.453533953594697,-1.3676949990066565
26846,8Q94B9X,0,Home,-1.6317499703343838,-0.0913850317228958
26848,2AG8FGT,0,Home,19.66839349643344,3.0974819788878736
26849,2AG8FGT,1,Home,19.22666118796171,3.001837605779833
26850,VOK90FU,0,Home,0.2096410826272312,0.5611333190039983
26851,VOK90FU,1,,13.972926357290822,-1.4161965007131865
26853,423SCBR,0,Home,0.0773125662493645,0.5746425142179681
26854,DRYMRLH,0,Other,-0.1782848750385117,0.1001046748386328
26855,DRYMRLH,1,Other,0.0036708261527215,-0.0052226638914344
26856,DUU6N86,0,Home,2.286536431855528,0.7136207114566616
26858,BFE7S0A,0,Home,-1.134302967130984,-0.0451858193808362
26859,6XFZJGK,0,,0.2886564761922613,0.5425106809431826
26860,6XFZJGK,1,Home,-1.008568180673134,0.0367679355295279
26861,IFBUPS1,0,Home,-0.9760395657847613,-0.0708916099566443
26863,SM5OOEG,1,Home,0.7331455113284374,0.4012040210930147
26865,CM4TI1P,1,,-0.0582027337308401,-0.0087960031204401
26866,MC5YSXC,0,,1.0164422544410507,0.4073947370052158
26867,VSBYZGM,0,,1.1686716669838249,0.3755709366365055
26868,OSOTWI8,0,Home,0.0471288026278565,0.893531405112977
26869,66R3W67,0,,0.9537524399230756,0.4990956276772732
26871,62PW8QZ,1,Home,-0.5196147831544272,0.0969144640800551
26872,ETB9HI2,0,,1.0989509387308027,0.4088417883295413
26873,ETB9HI2,1,,0.0078495436731065,0.5917662498863567
26874,ETB9HI2,2,,0.0537086068677088,0.5380619749535235
26875,ETB9HI2,3,Home,-0.3177204663416685,0.1356496262279392
26878,9AGNPG1,1,Home,-0.6947243167692243,0.1105770679909059
26882,2449TBA,2,,1.6481607459038226,0.374367752536356
26883,2449TBA,3,Home,1.785199812788545,0.3385592369454588
26886,478OWMF,1,,0.6118446899038079,0.4350476119909132
26887,478OWMF,2,,-0.5498073790385146,0.1047783019318036
26888,478OWMF,3,,0.6899721784230084,0.4722144767068048
26889,XB8COL3,0,,-0.1072128204808226,-0.0050522968454687
26891,X2PHTXO,1,,0.0614200081346516,-0.007280863036369
26894,TFRMHD5,1,,0.4167718888654498,-0.0063048902386307
26895,TFRMHD5,2,,19.40809503788722,3.040985798615865
26896,TFRMHD5,3,,0.2118097958972586,0.5842186043208448
26897,LKSA1UK,0,Home,0.4747178811683092,0.5531055539060079
26898,0WF76SS,0,Work,-1.2903129660815866,-0.0742797106504321
26899,3TE7Y11,0,,0.0025050525344328,0.4315917674790713
26900,K68SREE,0,Home,-1.8351982999593872,0.0116090796549335
26901,K68SREE,1,Home,-0.5292261501449242,0.0657552216540809
26902,RDZFQG3,0,,-0.1326376980769814,0.1495430117295408
